"Row.names","Estimate","Std. Error","t value","Pr(>|t|)","VIF","VIF_CI_low","VIF_CI_high","SE_factor","Tolerance","Tolerance_CI_low","Tolerance_CI_high","Coefficient","SE","CI","CI_low","CI_high","t","df_error","p"
"DBH05",0.0318427907121899,0.0609406622595156,0.522521244954436,0.60179349450443,1.07195454931601,1.01048878138172,1.49361856052145,1.03535237929702,0.932875372969946,0.66951497954798,0.989620091212315,0.0318427907121899,0.0609406622595156,0.95,-0.0861126832769809,0.149452723689735,0.522521244954436,238,0.601307458403779
"slope",0.0539372764654849,0.0671635924766031,0.80307313049513,0.422733729497523,1.30205661521041,1.15874863235858,1.57473376265868,1.14107695411414,0.768015759313511,0.635027979784762,0.862999939826935,0.0539372764654849,0.0671635924766031,0.95,-0.0791570948172677,0.190760415584272,0.80307313049513,238,0.421932466989699
"TPI",0.0733364533439331,0.0704419790311357,1.04109019014809,0.298890106449291,1.43227077440775,1.25635474210352,1.72890409935004,1.19677515616249,0.698192002426009,0.578401080994567,0.795953536439632,0.0733364533439331,0.0704419790311357,0.95,-0.0677135872168435,0.2108124279312,1.04109019014809,238,0.297833691973623
"two_DB",0.00412130251888324,0.061182128595349,0.0673612150067713,0.946350699033824,1.0804662304416,1.0140157978497,1.46196544149073,1.03945477556342,0.925526380950643,0.684010696573188,0.986177929496344,0.00412130251888324,0.061182128595349,0.95,-0.126977327436022,0.133150203892483,0.0673612150067713,238,0.946294144967904
"two_EB",-0.241307235415851,0.0630984821921633,-3.82429540350847,0.000167560606161932,1.14921122118869,1.0520016917286,1.42813969677786,1.07201269637476,0.870162056863355,0.700211612530749,0.950568813588923,-0.241307235415851,0.0630984821921633,0.95,-0.370394154745715,-0.116658488341384,-3.82429540350847,238,0.00013114659872073
"(Intercept)",-2.66315083215684,0.0599159779567418,-44.4480908594964,3.03928558712733e-117,NA,NA,NA,NA,NA,NA,NA,-2.66315083215684,0.0599159779567418,0.95,-2.77832705540139,-2.54336991733377,-44.4480908594964,238,0
"DBH05",0.00794898321018,0.063334459761458,0.12550802896431,0.900227321320445,1.1127850526322,1.03024114701726,1.42063444518114,1.05488627473875,0.898646147011578,0.703910850107884,0.970646535420551,0.00794898321018,0.063334459761458,0.95,-0.115984620162778,0.131069587498691,0.12550802896431,238,0.900121369106925
"slope",0.0681774188875222,0.0685244981846869,0.99493496039578,0.320778359664359,1.30263538201068,1.15917483818562,1.57539354516539,1.14133053144594,0.767674526433064,0.634762026967057,0.862682631694488,0.0681774188875222,0.0685244981846869,0.95,-0.0691219252619264,0.209024715093043,0.99493496039578,238,0.319767898110334
"TPI",0.0905949917934976,0.0711930169076532,1.27252637588054,0.20442793036364,1.40606674551238,1.23649907654995,1.69721287802232,1.18577685316942,0.711203791136953,0.589201279903824,0.808734934756419,0.0905949917934976,0.0711930169076532,0.95,-0.0518935968783535,0.22937870291494,1.27252637588054,238,0.203186158761951
"two_DB",-0.0249714992374695,0.0623658099123004,-0.400403671059268,0.689218395023711,1.07900703428997,1.01338428318813,1.46637622497667,1.03875263383058,0.92677801740008,0.681953227941833,0.986792489867695,-0.0249714992374695,0.0623658099123004,0.95,-0.15968003081705,0.103840824239819,-0.400403671059268,238,0.688859220794763
